,t,f1,f2,f3,f4,f5,f6
433,4.33,40.0,40.0,0.0,0.0,0.0,0.0
434,4.34,40.0,40.0,0.0,0.0,0.0,0.0
435,4.3500000000000005,40.0,40.0,0.0,0.0,0.0,0.0
436,4.36,40.0,40.0,0.0,0.0,0.0,0.0
437,4.37,40.0,40.0,0.0,0.0,0.0,0.0
438,4.38,40.0,40.0,0.0,0.0,0.0,0.0
439,4.39,40.0,40.0,0.0,0.0,0.0,0.0
440,4.4,40.0,40.0,0.0,0.0,0.0,0.0
441,4.41,40.0,40.0,0.0,0.0,0.0,0.0
442,4.42,40.0,40.0,0.0,0.0,0.0,0.0
443,4.43,40.0,40.0,0.0,0.0,0.0,0.0
444,4.44,40.0,40.0,0.0,0.0,0.0,0.0
445,4.45,40.0,40.0,0.0,0.0,0.0,0.0
446,4.46,40.0,40.0,0.0,0.0,0.0,0.0
447,4.47,40.0,40.0,0.0,0.0,0.0,0.0
448,4.48,40.0,40.0,0.0,0.0,0.0,0.0
449,4.49,40.0,40.0,0.0,0.0,0.0,0.0
450,4.5,40.0,40.0,0.0,0.0,0.0,0.0
451,4.51,40.0,40.0,0.0,0.0,0.0,0.0
